攝影機名稱,車牌,單位,日期,時間,攝影機,經度,緯度
中壢區-交流道B,NOR-1003,中壢派出所,2025-08-01,09:25:09,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-01,09:28:06,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-01,09:28:06,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-入口,NOR-1003,中壢派出所,2025-08-01,09:33:40,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-01,09:36:09,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-01,09:45:05,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-01,09:45:08,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-01,09:45:08,2757057287,121.16428571428571,24.864285714285714
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-01,09:55:09,2288630220,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-01,10:06:44,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-01,10:06:44,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-01,10:13:46,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-01,10:22:04,2562054218,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-01,10:32:31,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-01,10:41:55,2497330458,121.15357142857142,24.853571428571428
中壢區-交流道B,TER-9999,中壢派出所,2025-08-01,10:41:55,2641986059,121.19642857142857,24.896428571428572
中壢區-交流道B,TER-9999,中壢派出所,2025-08-01,10:49:05,2641986059,121.19642857142857,24.896428571428572
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-01,10:59:14,2562054218,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-01,11:09:49,2641986059,121.19642857142857,24.896428571428572
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-01,11:18:20,2562054218,121.18571428571428,24.885714285714286
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-01,11:18:20,2497330458,121.15357142857142,24.853571428571428
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-01,11:25:59,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-01,11:37:01,2562054218,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-01,11:48:04,2641986059,121.19642857142857,24.896428571428572
中壢區-交流道B,TER-9999,中壢派出所,2025-08-01,11:59:28,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-01,11:59:28,2497330458,121.15357142857142,24.853571428571428
中壢區-交流道B,TER-9999,中壢派出所,2025-08-01,12:06:09,2641986059,121.19642857142857,24.896428571428572
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-01,12:17:14,2562054218,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-01,12:27:33,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-01,12:36:47,2497330458,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-01,12:36:47,2288630220,121.175,24.875
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-01,12:43:48,2288630220,121.175,24.875
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-08-01,17:09:51,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-08-01,17:18:04,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-入口,NOR-1005,中壢派出所,2025-08-01,17:28:47,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-01,17:33:24,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-01,17:34:00,2757057287,121.16428571428571,24.864285714285714
中壢區-交流道B,NOR-1005,中壢派出所,2025-08-01,17:37:42,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-08-01,17:43:53,2757057287,121.16428571428571,24.864285714285714
交通幹道-AB段,NOR-1005,交通大隊,2025-08-01,17:47:14,2252769213,121.34642857142858,25.046428571428574
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-01,17:47:59,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-01,17:53:49,2757057287,121.16428571428571,24.864285714285714
楊梅區-交流道A,NOR-1005,楊梅派出所,2025-08-01,17:57:35,2215275639,121.14285714285714,24.842857142857145
中壢區-B園區-入口,NOR-1001,中壢派出所,2025-08-01,17:58:27,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-入口,NOR-1002,中壢派出所,2025-08-01,18:02:01,2497330458,121.15357142857142,24.853571428571428
楊梅區-A住宅區-巷口,NOR-1005,楊梅派出所,2025-08-01,18:08:56,2874031857,121.1,24.8
中壢區-交流道B,NOR-1001,中壢派出所,2025-08-01,18:09:02,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-08-01,18:13:00,2757057287,121.16428571428571,24.864285714285714
中壢區-交流道B,NOR-1002,中壢派出所,2025-08-01,18:14:01,2641986059,121.19642857142857,24.896428571428572
交通幹道-AB段,NOR-1001,交通大隊,2025-08-01,18:18:14,2252769213,121.34642857142858,25.046428571428574
中壢區-B園區-入口,NOR-1004,中壢派出所,2025-08-01,18:22:45,2497330458,121.15357142857142,24.853571428571428
交通幹道-AB段,NOR-1002,交通大隊,2025-08-01,18:23:40,2252769213,121.34642857142858,25.046428571428574
楊梅區-交流道A,NOR-1001,楊梅派出所,2025-08-01,18:27:46,2215275639,121.14285714285714,24.842857142857145
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-01,18:27:58,2757057287,121.16428571428571,24.864285714285714
中壢區-交流道B,NOR-1004,中壢派出所,2025-08-01,18:33:45,2641986059,121.19642857142857,24.896428571428572
楊梅區-交流道A,NOR-1002,楊梅派出所,2025-08-01,18:34:05,2215275639,121.14285714285714,24.842857142857145
楊梅區-A住宅區-巷口,NOR-1001,楊梅派出所,2025-08-01,18:37:57,2874031857,121.1,24.8
交通幹道-AB段,NOR-1004,交通大隊,2025-08-01,18:43:10,2252769213,121.34642857142858,25.046428571428574
楊梅區-A住宅區-巷口,NOR-1002,楊梅派出所,2025-08-01,18:45:01,2874031857,121.1,24.8
楊梅區-交流道A,NOR-1004,楊梅派出所,2025-08-01,18:55:09,2215275639,121.14285714285714,24.842857142857145
楊梅區-A住宅區-巷口,NOR-1004,楊梅派出所,2025-08-01,19:06:25,2874031857,121.1,24.8
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-01,19:22:32,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-入口,NOR-1003,中壢派出所,2025-08-01,19:33:24,2497330458,121.15357142857142,24.853571428571428
中壢區-交流道B,NOR-1003,中壢派出所,2025-08-01,19:43:03,2641986059,121.19642857142857,24.896428571428572
交通幹道-AB段,NOR-1003,交通大隊,2025-08-01,19:52:20,2252769213,121.34642857142858,25.046428571428574
楊梅區-交流道A,NOR-1003,楊梅派出所,2025-08-01,20:01:38,2215275639,121.14285714285714,24.842857142857145
楊梅區-A住宅區-巷口,NOR-1003,楊梅派出所,2025-08-01,20:12:50,2874031857,121.1,24.8
平鎮區-C住宅區-巷口,ACC-0001,平鎮派出所,2025-08-01,22:24:49,2191843108,121.20714285714286,24.90714285714286
平鎮區-C住宅區-巷口,DEL-8888,平鎮派出所,2025-08-01,22:24:56,2191843108,121.20714285714286,24.90714285714286
平鎮區-C住宅區-巷口,ACC-0002,平鎮派出所,2025-08-01,22:25:04,2191843108,121.20714285714286,24.90714285714286
交通幹道-CP段,ACC-0001,交通大隊,2025-08-01,22:36:30,2704238305,121.4,25.1
交通幹道-CP段,DEL-8888,交通大隊,2025-08-01,22:36:36,2704238305,121.4,25.1
交通幹道-CP段,ACC-0002,交通大隊,2025-08-01,22:36:44,2704238305,121.4,25.1
八德區-P公園-角落,ACC-0001,八德分局,2025-08-01,22:45:16,2560568920,121.29285714285714,24.992857142857144
八德區-P公園-角落,DEL-8888,八德分局,2025-08-01,22:45:21,2560568920,121.29285714285714,24.992857142857144
八德區-P公園-角落,ACC-0002,八德分局,2025-08-01,22:45:32,2560568920,121.29285714285714,24.992857142857144
大溪區-P停車場-後方,ACC-0001,八德分局,2025-08-01,22:54:00,2584538419,121.30357142857143,25.00357142857143
大溪區-P停車場-後方,DEL-8888,八德分局,2025-08-01,22:54:06,2584538419,121.30357142857143,25.00357142857143
大溪區-P停車場-後方,ACC-0002,八德分局,2025-08-01,22:54:19,2584538419,121.30357142857143,25.00357142857143
大溪區-P停車場-後方,DEL-8888,八德分局,2025-08-01,23:13:39,2584538419,121.30357142857143,25.00357142857143
新屋區-P濱海涼亭,DEL-8888,八德分局,2025-08-01,23:23:46,2957220913,121.325,25.025000000000002
交通幹道-AD段,DEL-8888,交通大隊,2025-08-01,23:33:20,2691905166,121.37857142857143,25.07857142857143
楊梅區-A幹道-路口1,DEL-8888,楊梅派出所,2025-08-01,23:42:59,2696980084,121.11071428571428,24.810714285714287
楊梅區-A住宅區-巷口,DEL-8888,楊梅派出所,2025-08-01,23:52:56,2874031857,121.1,24.8
楊梅區-A住宅區-巷口,DEL-8888,楊梅派出所,2025-08-01,23:52:56,2874031857,121.1,24.8
楊梅區-A超市前,ACC-0001,楊梅派出所,2025-08-02,00:15:00,2451257426,121.13214285714285,24.83214285714286
龍潭區-D湖畔道路,ACC-0002,龍潭派出所,2025-08-02,00:45:00,2418456533,121.25,24.950000000000003
楊梅區-A超市前,ACC-0001,楊梅派出所,2025-08-02,07:19:28,2451257426,121.13214285714285,24.83214285714286
楊梅區-A住宅區-巷口,DEL-8888,楊梅派出所,2025-08-02,09:51:56,2874031857,121.1,24.8
龍潭區-D湖畔道路,ACC-0002,龍潭派出所,2025-08-02,10:07:07,2418456533,121.25,24.950000000000003
平鎮區-C住宅區-巷口,ACC-0001,平鎮派出所,2025-08-02,22:43:30,2191843108,121.20714285714286,24.90714285714286
平鎮區-C住宅區-巷口,DEL-8888,平鎮派出所,2025-08-02,22:43:41,2191843108,121.20714285714286,24.90714285714286
平鎮區-C住宅區-巷口,ACC-0002,平鎮派出所,2025-08-02,22:43:52,2191843108,121.20714285714286,24.90714285714286
交通幹道-CP段,ACC-0001,交通大隊,2025-08-02,22:53:57,2704238305,121.4,25.1
交通幹道-CP段,DEL-8888,交通大隊,2025-08-02,22:54:09,2704238305,121.4,25.1
交通幹道-CP段,ACC-0002,交通大隊,2025-08-02,22:54:24,2704238305,121.4,25.1
八德區-P公園-角落,ACC-0001,八德分局,2025-08-02,23:03:22,2560568920,121.29285714285714,24.992857142857144
八德區-P公園-角落,DEL-8888,八德分局,2025-08-02,23:03:30,2560568920,121.29285714285714,24.992857142857144
八德區-P公園-角落,ACC-0002,八德分局,2025-08-02,23:03:41,2560568920,121.29285714285714,24.992857142857144
大溪區-P停車場-後方,ACC-0001,八德分局,2025-08-02,23:12:16,2584538419,121.30357142857143,25.00357142857143
大溪區-P停車場-後方,DEL-8888,八德分局,2025-08-02,23:12:29,2584538419,121.30357142857143,25.00357142857143
大溪區-P停車場-後方,ACC-0002,八德分局,2025-08-02,23:12:40,2584538419,121.30357142857143,25.00357142857143
大溪區-P停車場-後方,DEL-8888,八德分局,2025-08-02,23:35:23,2584538419,121.30357142857143,25.00357142857143
新屋區-P濱海涼亭,DEL-8888,八德分局,2025-08-02,23:44:32,2957220913,121.325,25.025000000000002
交通幹道-AD段,DEL-8888,交通大隊,2025-08-02,23:56:18,2691905166,121.37857142857143,25.07857142857143
楊梅區-A幹道-路口1,DEL-8888,楊梅派出所,2025-08-03,00:04:32,2696980084,121.11071428571428,24.810714285714287
楊梅區-A住宅區-巷口,DEL-8888,楊梅派出所,2025-08-03,00:13:34,2874031857,121.1,24.8
楊梅區-A住宅區-巷口,DEL-8888,楊梅派出所,2025-08-03,00:13:34,2874031857,121.1,24.8
平鎮區-C車站,ACC-0001,平鎮派出所,2025-08-03,00:32:00,2994521880,121.22857142857143,24.92857142857143
楊梅區-A超市前,ACC-0002,楊梅派出所,2025-08-03,01:02:00,2451257426,121.13214285714285,24.83214285714286
楊梅區-A超市前,ACC-0002,楊梅派出所,2025-08-03,09:14:50,2451257426,121.13214285714285,24.83214285714286
楊梅區-A住宅區-巷口,DEL-8888,楊梅派出所,2025-08-03,09:16:57,2874031857,121.1,24.8
平鎮區-C車站,ACC-0001,平鎮派出所,2025-08-03,10:30:18,2994521880,121.22857142857143,24.92857142857143
楊梅區-A住宅區-巷口,ACC-0001,楊梅派出所,2025-08-03,11:09:00,2874031857,121.1,24.8
楊梅區-交流道A,ACC-0001,楊梅派出所,2025-08-03,11:18:20,2215275639,121.14285714285714,24.842857142857145
交通幹道-AB段,ACC-0001,交通大隊,2025-08-03,11:27:07,2252769213,121.34642857142858,25.046428571428574
中壢區-交流道B,ACC-0001,中壢派出所,2025-08-03,11:37:26,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-入口,ACC-0001,中壢派出所,2025-08-03,11:48:54,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-內部,ACC-0001,中壢派出所,2025-08-03,11:59:13,2757057287,121.16428571428571,24.864285714285714
平鎮區-C車站,ACC-0001,平鎮派出所,2025-08-03,11:59:13,2994521880,121.22857142857143,24.92857142857143
平鎮區-C車站,ACC-0001,平鎮派出所,2025-08-03,20:34:33,2994521880,121.22857142857143,24.92857142857143
楊梅區-A住宅區-巷口,NOR-1002,楊梅派出所,2025-08-04,08:24:20,2874031857,121.1,24.8
楊梅區-A住宅區-巷口,NOR-1001,楊梅派出所,2025-08-04,08:26:17,2874031857,121.1,24.8
楊梅區-交流道A,NOR-1002,楊梅派出所,2025-08-04,08:34:44,2215275639,121.14285714285714,24.842857142857145
楊梅區-交流道A,NOR-1001,楊梅派出所,2025-08-04,08:34:58,2215275639,121.14285714285714,24.842857142857145
楊梅區-A住宅區-巷口,NOR-1003,楊梅派出所,2025-08-04,08:41:16,2874031857,121.1,24.8
交通幹道-AB段,NOR-1001,交通大隊,2025-08-04,08:43:26,2252769213,121.34642857142858,25.046428571428574
交通幹道-AB段,NOR-1002,交通大隊,2025-08-04,08:45:11,2252769213,121.34642857142858,25.046428571428574
楊梅區-A住宅區-巷口,NOR-1004,楊梅派出所,2025-08-04,08:45:39,2874031857,121.1,24.8
楊梅區-A住宅區-巷口,NOR-1005,楊梅派出所,2025-08-04,08:51:20,2874031857,121.1,24.8
楊梅區-交流道A,NOR-1003,楊梅派出所,2025-08-04,08:53:10,2215275639,121.14285714285714,24.842857142857145
中壢區-交流道B,NOR-1002,中壢派出所,2025-08-04,08:54:26,2641986059,121.19642857142857,24.896428571428572
中壢區-交流道B,NOR-1001,中壢派出所,2025-08-04,08:54:58,2641986059,121.19642857142857,24.896428571428572
楊梅區-交流道A,NOR-1004,楊梅派出所,2025-08-04,08:56:48,2215275639,121.14285714285714,24.842857142857145
楊梅區-交流道A,NOR-1005,楊梅派出所,2025-08-04,09:01:46,2215275639,121.14285714285714,24.842857142857145
中壢區-B園區-入口,NOR-1002,中壢派出所,2025-08-04,09:02:43,2497330458,121.15357142857142,24.853571428571428
交通幹道-AB段,NOR-1003,交通大隊,2025-08-04,09:04:18,2252769213,121.34642857142858,25.046428571428574
中壢區-B園區-入口,NOR-1001,中壢派出所,2025-08-04,09:05:19,2497330458,121.15357142857142,24.853571428571428
交通幹道-AB段,NOR-1004,交通大隊,2025-08-04,09:05:36,2252769213,121.34642857142858,25.046428571428574
交通幹道-AB段,NOR-1005,交通大隊,2025-08-04,09:12:26,2252769213,121.34642857142858,25.046428571428574
中壢區-交流道B,NOR-1003,中壢派出所,2025-08-04,09:12:49,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-04,09:12:54,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-04,09:12:54,2757057287,121.16428571428571,24.864285714285714
中壢區-交流道B,NOR-1004,中壢派出所,2025-08-04,09:14:29,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-04,09:15:34,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-04,09:15:34,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-04,09:16:00,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-入口,NOR-1003,中壢派出所,2025-08-04,09:23:01,2497330458,121.15357142857142,24.853571428571428
中壢區-交流道B,NOR-1005,中壢派出所,2025-08-04,09:24:22,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-入口,NOR-1004,中壢派出所,2025-08-04,09:25:39,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-04,09:31:06,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-04,09:31:06,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-入口,NOR-1005,中壢派出所,2025-08-04,09:32:55,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-08-04,09:35:32,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-08-04,09:35:32,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-04,09:35:46,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-08-04,09:41:01,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-08-04,09:41:01,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-04,09:43:54,2497330458,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-04,09:55:06,2288630220,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-04,10:03:56,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-04,10:03:56,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-04,10:16:02,2562054218,121.18571428571428,24.885714285714286
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-04,10:24:20,2497330458,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-04,10:33:09,2288630220,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-04,10:44:50,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-04,10:44:50,2288630220,121.175,24.875
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-04,10:52:44,2288630220,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-04,11:00:56,2562054218,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-04,11:12:25,2641986059,121.19642857142857,24.896428571428572
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-04,11:23:56,2288630220,121.175,24.875
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-04,11:23:56,2497330458,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-04,11:30:51,2288630220,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-04,11:38:54,2562054218,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-04,11:47:17,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-04,11:58:17,2497330458,121.15357142857142,24.853571428571428
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-04,11:58:17,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-04,12:08:30,2562054218,121.18571428571428,24.885714285714286
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-04,12:20:21,2497330458,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-04,12:30:44,2288630220,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-04,12:42:14,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-04,12:42:14,2288630220,121.175,24.875
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-04,12:54:57,2288630220,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-04,13:06:44,2562054218,121.18571428571428,24.885714285714286
楊梅區-A住宅區-巷口,ACC-0001,楊梅派出所,2025-08-04,13:08:46,2874031857,121.1,24.8
楊梅區-交流道A,ACC-0001,楊梅派出所,2025-08-04,13:17:25,2215275639,121.14285714285714,24.842857142857145
中壢區-交流道B,TER-9999,中壢派出所,2025-08-04,13:17:33,2641986059,121.19642857142857,24.896428571428572
交通幹道-AB段,ACC-0001,交通大隊,2025-08-04,13:25:30,2252769213,121.34642857142858,25.046428571428574
中壢區-交流道B,TER-9999,中壢派出所,2025-08-04,13:27:45,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-04,13:27:45,2497330458,121.15357142857142,24.853571428571428
中壢區-交流道B,ACC-0001,中壢派出所,2025-08-04,13:35:31,2641986059,121.19642857142857,24.896428571428572
中壢區-交流道B,TER-9999,中壢派出所,2025-08-04,13:41:01,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-入口,ACC-0001,中壢派出所,2025-08-04,13:44:19,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-04,13:50:58,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-內部,ACC-0001,中壢派出所,2025-08-04,13:55:24,2757057287,121.16428571428571,24.864285714285714
平鎮區-C車站,ACC-0001,平鎮派出所,2025-08-04,13:55:24,2994521880,121.22857142857143,24.92857142857143
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-04,14:01:03,2288630220,121.175,24.875
中壢區-交流道B,TER-9999,中壢派出所,2025-08-04,14:12:20,2641986059,121.19642857142857,24.896428571428572
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-04,14:12:20,2562054218,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-04,14:23:06,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-04,17:28:52,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-04,17:38:17,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-04,17:49:31,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-04,17:56:36,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-08-04,17:57:15,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-入口,NOR-1001,中壢派出所,2025-08-04,17:57:52,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-入口,NOR-1005,中壢派出所,2025-08-04,18:08:18,2497330458,121.15357142857142,24.853571428571428
中壢區-交流道B,NOR-1001,中壢派出所,2025-08-04,18:09:16,2641986059,121.19642857142857,24.896428571428572
